gene_name,start,end,feature_type,strand,locus_tag,chromosome
MXAN_RS38280,7587344,7587490,CDS,+,MXAN_RS38280,NC_008095.1
3'MXAN_RS38280,7587491,7587530,3'UTR,+,MXAN_RS38280,NC_008095.1
5'MXAN_RS29770,7587531,7587977,5'UTR,+,MXAN_RS29770,NC_008095.1
MXAN_RS29770,7587978,7589357,CDS,+,MXAN_RS29770,NC_008095.1
3'MXAN_RS29770,7589358,7589455,3'UTR,+,MXAN_RS29770,NC_008095.1
3'MXAN_RS36360,7589456,7589553,3'UTR,-,MXAN_RS36360,NC_008095.1
MXAN_RS36360,7589554,7590750,CDS,-,MXAN_RS36360,NC_008095.1
MXAN_RS29780,7590751,7591038,CDS,-,MXAN_RS29780,NC_008095.1
5'MXAN_RS29780,7591039,7591378,5'UTR,-,MXAN_RS29780,NC_008095.1
5'MXAN_RS38285,7591379,7591719,5'UTR,+,MXAN_RS38285,NC_008095.1
MXAN_RS38285,7591720,7591878,pseudogene,+,MXAN_RS38285,NC_008095.1
MXAN_RS38285,7591720,7591878,CDS,+,MXAN_RS38285,NC_008095.1
3'MXAN_RS38285,7591879,7591918,3'UTR,+,MXAN_RS38285,NC_008095.1
5'MXAN_RS37145,7591919,7592227,5'UTR,+,MXAN_RS37145,NC_008095.1
MXAN_RS37145,7592228,7592458,pseudogene,+,MXAN_RS37145,NC_008095.1
MXAN_RS37145,7592228,7592458,CDS,+,MXAN_RS37145,NC_008095.1
3'MXAN_RS37145,7592459,7592498,3'UTR,+,MXAN_RS37145,NC_008095.1
5'MXAN_RS29790,7592499,7592709,5'UTR,+,MXAN_RS29790,NC_008095.1
MXAN_RS29790,7592710,7594158,CDS,+,MXAN_RS29790,NC_008095.1
3'MXAN_RS29790,7594159,7594387,3'UTR,+,MXAN_RS29790,NC_008095.1
3'MXAN_RS29795,7594388,7594616,3'UTR,-,MXAN_RS29795,NC_008095.1
MXAN_RS29795,7594617,7599164,CDS,-,MXAN_RS29795,NC_008095.1
5'MXAN_RS29795,7599165,7599186,5'UTR,-,MXAN_RS29795,NC_008095.1
3'MXAN_RS29800,7599187,7599207,3'UTR,-,MXAN_RS29800,NC_008095.1
MXAN_RS29800,7599208,7601811,CDS,-,MXAN_RS29800,NC_008095.1
5'MXAN_RS29800,7601812,7601930,5'UTR,-,MXAN_RS29800,NC_008095.1
3'MXAN_RS29805,7601931,7601970,3'UTR,-,MXAN_RS29805,NC_008095.1
MXAN_RS29805,7601971,7605402,CDS,-,MXAN_RS29805,NC_008095.1
5'MXAN_RS29805,7605403,7605469,5'UTR,-,MXAN_RS29805,NC_008095.1
3'MXAN_RS29810,7605470,7605509,3'UTR,-,MXAN_RS29810,NC_008095.1
MXAN_RS29810,7605510,7606166,CDS,-,MXAN_RS29810,NC_008095.1
MXAN_RS29815,7606144,7609362,CDS,-,MXAN_RS29815,NC_008095.1
5'MXAN_RS29815,7609363,7609923,5'UTR,-,MXAN_RS29815,NC_008095.1
3'MXAN_RS29820,7609924,7609963,3'UTR,-,MXAN_RS29820,NC_008095.1
MXAN_RS29820,7609964,7610992,CDS,-,MXAN_RS29820,NC_008095.1
5'MXAN_RS29820,7610993,7611103,5'UTR,-,MXAN_RS29820,NC_008095.1
5'MXAN_RS29825,7611104,7611215,5'UTR,+,MXAN_RS29825,NC_008095.1
MXAN_RS29825,7611216,7612262,CDS,+,MXAN_RS29825,NC_008095.1
3'MXAN_RS29825,7612263,7612302,3'UTR,+,MXAN_RS29825,NC_008095.1
5'MXAN_RS29830,7612303,7612525,5'UTR,+,MXAN_RS29830,NC_008095.1
MXAN_RS29830,7612526,7613476,CDS,+,MXAN_RS29830,NC_008095.1
MXAN_RS29835,7613477,7613870,CDS,-,MXAN_RS29835,NC_008095.1
5'MXAN_RS29835,7613871,7613980,5'UTR,-,MXAN_RS29835,NC_008095.1
3'MXAN_RS29840,7613981,7614020,3'UTR,-,MXAN_RS29840,NC_008095.1
MXAN_RS29840,7614021,7614362,CDS,-,MXAN_RS29840,NC_008095.1
5'MXAN_RS29840,7614363,7614519,5'UTR,-,MXAN_RS29840,NC_008095.1
5'MXAN_RS38910,7614520,7614676,5'UTR,+,MXAN_RS38910,NC_008095.1
MXAN_RS38910,7614677,7614791,pseudogene,+,MXAN_RS38910,NC_008095.1
MXAN_RS38910,7614677,7614787,CDS,+,MXAN_RS38910,NC_008095.1
MXAN_RS29845,7614792,7615958,CDS,-,MXAN_RS29845,NC_008095.1
5'MXAN_RS29845,7615959,7616083,5'UTR,-,MXAN_RS29845,NC_008095.1
3'gcvA,7616084,7616123,3'UTR,-,MXAN_RS29850,NC_008095.1
gcvA,7616124,7617032,CDS,-,MXAN_RS29850,NC_008095.1
5'gcvA,7617033,7617136,5'UTR,-,MXAN_RS29850,NC_008095.1
5'MXAN_RS29855,7617137,7617241,5'UTR,+,MXAN_RS29855,NC_008095.1
MXAN_RS29855,7617242,7617523,CDS,+,MXAN_RS29855,NC_008095.1
3'MXAN_RS29855,7617524,7617560,3'UTR,+,MXAN_RS29855,NC_008095.1
5'MXAN_RS29860,7617561,7617598,5'UTR,+,MXAN_RS29860,NC_008095.1
MXAN_RS29860,7617599,7618381,CDS,+,MXAN_RS29860,NC_008095.1
3'MXAN_RS29860,7618382,7618421,3'UTR,+,MXAN_RS29860,NC_008095.1
5'MXAN_RS29865,7618422,7618483,5'UTR,+,MXAN_RS29865,NC_008095.1
MXAN_RS29865,7618484,7618645,CDS,+,MXAN_RS29865,NC_008095.1
3'MXAN_RS29865,7618646,7618685,3'UTR,+,MXAN_RS29865,NC_008095.1
5'MXAN_RS29870,7618686,7618741,5'UTR,+,MXAN_RS29870,NC_008095.1
MXAN_RS29870,7618742,7619722,CDS,+,MXAN_RS29870,NC_008095.1
3'MXAN_RS29870,7619723,7619762,3'UTR,+,MXAN_RS29870,NC_008095.1
5'MXAN_RS29875,7619763,7619949,5'UTR,+,MXAN_RS29875,NC_008095.1
MXAN_RS29875,7619950,7620708,CDS,+,MXAN_RS29875,NC_008095.1
MXAN_RS29880,7620709,7621575,CDS,+,MXAN_RS29880,NC_008095.1
MXAN_RS29885,7621572,7621889,CDS,+,MXAN_RS29885,NC_008095.1
3'MXAN_RS29885,7621890,7621935,3'UTR,+,MXAN_RS29885,NC_008095.1
3'MXAN_RS29890,7621936,7621982,3'UTR,-,MXAN_RS29890,NC_008095.1
MXAN_RS29890,7621983,7622558,CDS,-,MXAN_RS29890,NC_008095.1
5'MXAN_RS29890,7622559,7622738,5'UTR,-,MXAN_RS29890,NC_008095.1
5'MXAN_RS29895,7622739,7622918,5'UTR,+,MXAN_RS29895,NC_008095.1
MXAN_RS29895,7622919,7624235,CDS,+,MXAN_RS29895,NC_008095.1
3'MXAN_RS29895,7624236,7624308,3'UTR,+,MXAN_RS29895,NC_008095.1
3'MXAN_RS29900,7624309,7624382,3'UTR,-,MXAN_RS29900,NC_008095.1
MXAN_RS29900,7624383,7625333,CDS,-,MXAN_RS29900,NC_008095.1
5'MXAN_RS29900,7625334,7625390,5'UTR,-,MXAN_RS29900,NC_008095.1
5'MXAN_RS29905,7625391,7625448,5'UTR,+,MXAN_RS29905,NC_008095.1
MXAN_RS29905,7625449,7626348,CDS,+,MXAN_RS29905,NC_008095.1
3'MXAN_RS29905,7626349,7626427,3'UTR,+,MXAN_RS29905,NC_008095.1
3'MXAN_RS29910,7626428,7626506,3'UTR,-,MXAN_RS29910,NC_008095.1
MXAN_RS29910,7626507,7628351,CDS,-,MXAN_RS29910,NC_008095.1
5'MXAN_RS29910,7628352,7628463,5'UTR,-,MXAN_RS29910,NC_008095.1
3'MXAN_RS29915,7628464,7628503,3'UTR,-,MXAN_RS29915,NC_008095.1
MXAN_RS29915,7628504,7629589,CDS,-,MXAN_RS29915,NC_008095.1
5'MXAN_RS29915,7629590,7629849,5'UTR,-,MXAN_RS29915,NC_008095.1
5'MXAN_RS29920,7629850,7630110,5'UTR,+,MXAN_RS29920,NC_008095.1
MXAN_RS29920,7630111,7631136,CDS,+,MXAN_RS29920,NC_008095.1
3'MXAN_RS29920,7631137,7631204,3'UTR,+,MXAN_RS29920,NC_008095.1
3'MXAN_RS29925,7631205,7631273,3'UTR,-,MXAN_RS29925,NC_008095.1
MXAN_RS29925,7631274,7631837,CDS,-,MXAN_RS29925,NC_008095.1
5'MXAN_RS29925,7631838,7632088,5'UTR,-,MXAN_RS29925,NC_008095.1
5'MXAN_RS29930,7632089,7632339,5'UTR,+,MXAN_RS29930,NC_008095.1
MXAN_RS29930,7632340,7632873,CDS,+,MXAN_RS29930,NC_008095.1
MXAN_RS29935,7632860,7633411,CDS,+,MXAN_RS29935,NC_008095.1
3'MXAN_RS29935,7633412,7633451,3'UTR,+,MXAN_RS29935,NC_008095.1
5'MXAN_RS29940,7633452,7633570,5'UTR,+,MXAN_RS29940,NC_008095.1
MXAN_RS29940,7633571,7633996,CDS,+,MXAN_RS29940,NC_008095.1
3'MXAN_RS29940,7633997,7634036,3'UTR,+,MXAN_RS29940,NC_008095.1
5'MXAN_RS29945,7634037,7634221,5'UTR,+,MXAN_RS29945,NC_008095.1
MXAN_RS29945,7634222,7635655,CDS,+,MXAN_RS29945,NC_008095.1
MXAN_RS29950,7635652,7638795,CDS,+,MXAN_RS29950,NC_008095.1
MXAN_RS29955,7638796,7639900,CDS,+,MXAN_RS29955,NC_008095.1
3'MXAN_RS29955,7639901,7639940,3'UTR,+,MXAN_RS29955,NC_008095.1
5'MXAN_RS29960,7639941,7640336,5'UTR,+,MXAN_RS29960,NC_008095.1
MXAN_RS29960,7640337,7641731,CDS,+,MXAN_RS29960,NC_008095.1
3'MXAN_RS29960,7641732,7641771,3'UTR,+,MXAN_RS29960,NC_008095.1
5'MXAN_RS29965,7641772,7642195,5'UTR,+,MXAN_RS29965,NC_008095.1
MXAN_RS29965,7642196,7642480,CDS,+,MXAN_RS29965,NC_008095.1
3'MXAN_RS29965,7642481,7642520,3'UTR,+,MXAN_RS29965,NC_008095.1
5'MXAN_RS29970,7642521,7642623,5'UTR,+,MXAN_RS29970,NC_008095.1
MXAN_RS29970,7642624,7644015,CDS,+,MXAN_RS29970,NC_008095.1
3'MXAN_RS29970,7644016,7644052,3'UTR,+,MXAN_RS29970,NC_008095.1
3'MXAN_RS29975,7644053,7644090,3'UTR,-,MXAN_RS29975,NC_008095.1
MXAN_RS29975,7644091,7644774,CDS,-,MXAN_RS29975,NC_008095.1
5'MXAN_RS29975,7644775,7644855,5'UTR,-,MXAN_RS29975,NC_008095.1
5'MXAN_RS29980,7644856,7644936,5'UTR,+,MXAN_RS29980,NC_008095.1
MXAN_RS29980,7644937,7646952,CDS,+,MXAN_RS29980,NC_008095.1
3'MXAN_RS29980,7646953,7646982,3'UTR,+,MXAN_RS29980,NC_008095.1
5'MXAN_RS29985,7646983,7647013,5'UTR,+,MXAN_RS29985,NC_008095.1
MXAN_RS29985,7647014,7647831,CDS,+,MXAN_RS29985,NC_008095.1
MXAN_RS29990,7647832,7648656,CDS,+,MXAN_RS29990,NC_008095.1
3'MXAN_RS29990,7648657,7648696,3'UTR,+,MXAN_RS29990,NC_008095.1
5'MXAN_RS29995,7648697,7649007,5'UTR,+,MXAN_RS29995,NC_008095.1
MXAN_RS29995,7649008,7650423,CDS,+,MXAN_RS29995,NC_008095.1
3'MXAN_RS29995,7650424,7650463,3'UTR,+,MXAN_RS29995,NC_008095.1
5'MXAN_RS30000,7650464,7650546,5'UTR,+,MXAN_RS30000,NC_008095.1
MXAN_RS30000,7650547,7651206,CDS,+,MXAN_RS30000,NC_008095.1
3'MXAN_RS30000,7651207,7651246,3'UTR,+,MXAN_RS30000,NC_008095.1
5'MXAN_RS30005,7651247,7651362,5'UTR,+,MXAN_RS30005,NC_008095.1
MXAN_RS30005,7651363,7653513,CDS,+,MXAN_RS30005,NC_008095.1
MXAN_RS30010,7653514,7654549,CDS,-,MXAN_RS30010,NC_008095.1
5'MXAN_RS30010,7654550,7654602,5'UTR,-,MXAN_RS30010,NC_008095.1
3'MXAN_RS30015,7654603,7654642,3'UTR,-,MXAN_RS30015,NC_008095.1
MXAN_RS30015,7654643,7656355,CDS,-,MXAN_RS30015,NC_008095.1
MXAN_RS30020,7656352,7656531,CDS,-,MXAN_RS30020,NC_008095.1
MXAN_RS30025,7656528,7659011,CDS,-,MXAN_RS30025,NC_008095.1
5'MXAN_RS30025,7659012,7659058,5'UTR,-,MXAN_RS30025,NC_008095.1
5'bshC,7659059,7659105,5'UTR,+,MXAN_RS30030,NC_008095.1
bshC,7659106,7660779,CDS,+,MXAN_RS30030,NC_008095.1
bshB1,7660776,7661582,CDS,+,MXAN_RS30035,NC_008095.1
bshA,7661579,7662742,CDS,+,MXAN_RS30040,NC_008095.1
MXAN_RS30045,7662743,7663611,CDS,-,MXAN_RS30045,NC_008095.1
5'MXAN_RS30045,7663612,7663724,5'UTR,-,MXAN_RS30045,NC_008095.1
5'MXAN_RS30050,7663725,7663838,5'UTR,+,MXAN_RS30050,NC_008095.1
MXAN_RS30050,7663839,7665131,CDS,+,MXAN_RS30050,NC_008095.1
3'MXAN_RS30050,7665132,7665171,3'UTR,+,MXAN_RS30050,NC_008095.1
5'MXAN_RS30055,7665172,7665310,5'UTR,+,MXAN_RS30055,NC_008095.1
MXAN_RS30055,7665311,7666246,CDS,+,MXAN_RS30055,NC_008095.1
MXAN_RS30060,7666243,7667379,CDS,+,MXAN_RS30060,NC_008095.1
MXAN_RS30065,7667372,7667641,CDS,+,MXAN_RS30065,NC_008095.1
MXAN_RS30070,7667634,7668911,CDS,+,MXAN_RS30070,NC_008095.1
MXAN_RS30075,7668908,7669798,CDS,+,MXAN_RS30075,NC_008095.1
3'MXAN_RS30075,7669799,7669833,3'UTR,+,MXAN_RS30075,NC_008095.1
5'MXAN_RS30080,7669834,7669868,5'UTR,+,MXAN_RS30080,NC_008095.1
MXAN_RS30080,7669869,7671443,CDS,+,MXAN_RS30080,NC_008095.1
3'MXAN_RS30080,7671444,7671464,3'UTR,+,MXAN_RS30080,NC_008095.1
3'MXAN_RS30085,7671465,7671485,3'UTR,-,MXAN_RS30085,NC_008095.1
MXAN_RS30085,7671486,7673726,CDS,-,MXAN_RS30085,NC_008095.1
5'MXAN_RS30085,7673727,7673795,5'UTR,-,MXAN_RS30085,NC_008095.1
5'MXAN_RS30090,7673796,7673864,5'UTR,+,MXAN_RS30090,NC_008095.1
MXAN_RS30090,7673865,7674668,CDS,+,MXAN_RS30090,NC_008095.1
3'MXAN_RS30090,7674669,7674693,3'UTR,+,MXAN_RS30090,NC_008095.1
3'MXAN_RS30095,7674694,7674719,3'UTR,-,MXAN_RS30095,NC_008095.1
MXAN_RS30095,7674720,7675667,CDS,-,MXAN_RS30095,NC_008095.1
5'MXAN_RS30095,7675668,7675747,5'UTR,-,MXAN_RS30095,NC_008095.1
3'MXAN_RS30100,7675748,7675787,3'UTR,-,MXAN_RS30100,NC_008095.1
MXAN_RS30100,7675788,7676243,CDS,-,MXAN_RS30100,NC_008095.1
5'MXAN_RS30100,7676244,7676399,5'UTR,-,MXAN_RS30100,NC_008095.1
5'MXAN_RS30105,7676400,7676555,5'UTR,+,MXAN_RS30105,NC_008095.1
MXAN_RS30105,7676556,7677443,CDS,+,MXAN_RS30105,NC_008095.1
3'MXAN_RS30105,7677444,7677487,3'UTR,+,MXAN_RS30105,NC_008095.1
3'MXAN_RS30110,7677488,7677532,3'UTR,-,MXAN_RS30110,NC_008095.1
MXAN_RS30110,7677533,7678801,CDS,-,MXAN_RS30110,NC_008095.1
5'MXAN_RS30110,7678802,7678891,5'UTR,-,MXAN_RS30110,NC_008095.1
3'MXAN_RS30115,7678892,7678931,3'UTR,-,MXAN_RS30115,NC_008095.1
MXAN_RS30115,7678932,7679756,CDS,-,MXAN_RS30115,NC_008095.1
5'MXAN_RS30115,7679757,7679780,5'UTR,-,MXAN_RS30115,NC_008095.1
5'MXAN_RS30120,7679781,7679804,5'UTR,+,MXAN_RS30120,NC_008095.1
MXAN_RS30120,7679805,7680071,CDS,+,MXAN_RS30120,NC_008095.1
3'MXAN_RS30120,7680072,7680111,3'UTR,+,MXAN_RS30120,NC_008095.1
5'MXAN_RS30125,7680112,7680172,5'UTR,+,MXAN_RS30125,NC_008095.1
MXAN_RS30125,7680173,7681897,CDS,+,MXAN_RS30125,NC_008095.1
3'MXAN_RS30125,7681898,7681946,3'UTR,+,MXAN_RS30125,NC_008095.1
3'MXAN_RS30130,7681947,7681996,3'UTR,-,MXAN_RS30130,NC_008095.1
MXAN_RS30130,7681997,7682371,CDS,-,MXAN_RS30130,NC_008095.1
5'MXAN_RS30130,7682372,7682415,5'UTR,-,MXAN_RS30130,NC_008095.1
3'MXAN_RS30135,7682416,7682455,3'UTR,-,MXAN_RS30135,NC_008095.1
MXAN_RS30135,7682456,7683622,CDS,-,MXAN_RS30135,NC_008095.1
MXAN_RS30140,7683570,7684172,CDS,-,MXAN_RS30140,NC_008095.1
MXAN_RS30145,7684163,7684903,CDS,-,MXAN_RS30145,NC_008095.1
5'MXAN_RS30145,7684904,7684977,5'UTR,-,MXAN_RS30145,NC_008095.1
5'MXAN_RS30150,7684978,7685052,5'UTR,+,MXAN_RS30150,NC_008095.1
MXAN_RS30150,7685053,7685334,CDS,+,MXAN_RS30150,NC_008095.1
3'MXAN_RS30150,7685335,7685361,3'UTR,+,MXAN_RS30150,NC_008095.1
5'ileS,7685362,7685388,5'UTR,+,MXAN_RS30155,NC_008095.1
ileS,7685389,7689132,CDS,+,MXAN_RS30155,NC_008095.1
3'ileS,7689133,7689318,3'UTR,+,MXAN_RS30155,NC_008095.1
3'MXAN_RS30160,7689319,7689504,3'UTR,-,MXAN_RS30160,NC_008095.1
MXAN_RS30160,7689505,7690239,CDS,-,MXAN_RS30160,NC_008095.1
5'MXAN_RS30160,7690240,7690392,5'UTR,-,MXAN_RS30160,NC_008095.1
5'MXAN_RS30165,7690393,7690546,5'UTR,+,MXAN_RS30165,NC_008095.1
MXAN_RS30165,7690547,7691962,CDS,+,MXAN_RS30165,NC_008095.1
MXAN_RS30170,7691949,7692500,CDS,+,MXAN_RS30170,NC_008095.1
3'MXAN_RS30170,7692501,7692537,3'UTR,+,MXAN_RS30170,NC_008095.1
5'MXAN_RS30175,7692538,7692575,5'UTR,+,MXAN_RS30175,NC_008095.1
MXAN_RS30175,7692576,7693622,CDS,+,MXAN_RS30175,NC_008095.1
MXAN_RS30180,7693623,7694110,CDS,+,MXAN_RS30180,NC_008095.1
MXAN_RS30185,7694111,7694582,CDS,+,MXAN_RS30185,NC_008095.1
3'MXAN_RS30185,7694583,7694611,3'UTR,+,MXAN_RS30185,NC_008095.1
3'MXAN_RS30190,7694612,7694640,3'UTR,-,MXAN_RS30190,NC_008095.1
MXAN_RS30190,7694641,7694886,CDS,-,MXAN_RS30190,NC_008095.1
5'MXAN_RS30190,7694887,7695117,5'UTR,-,MXAN_RS30190,NC_008095.1
3'MXAN_RS38915,7695118,7695157,3'UTR,-,MXAN_RS38915,NC_008095.1
MXAN_RS38915,7695158,7695595,CDS,-,MXAN_RS38915,NC_008095.1
5'MXAN_RS38915,7695596,7695739,5'UTR,-,MXAN_RS38915,NC_008095.1
3'MXAN_RS39325,7695740,7695779,3'UTR,-,MXAN_RS39325,NC_008095.1
MXAN_RS39325,7695780,7696112,pseudogene,-,MXAN_RS39325,NC_008095.1
MXAN_RS39325,7695780,7696112,CDS,-,MXAN_RS39325,NC_008095.1
5'MXAN_RS39325,7696113,7696281,5'UTR,-,MXAN_RS39325,NC_008095.1
3'MXAN_RS37155,7696282,7696321,3'UTR,-,MXAN_RS37155,NC_008095.1
MXAN_RS37155,7696322,7696756,CDS,-,MXAN_RS37155,NC_008095.1
5'MXAN_RS37155,7696757,7696781,5'UTR,-,MXAN_RS37155,NC_008095.1
3'MXAN_RS38925,7696782,7696805,3'UTR,-,MXAN_RS38925,NC_008095.1
MXAN_RS38925,7696806,7696916,pseudogene,-,MXAN_RS38925,NC_008095.1
MXAN_RS38925,7696806,7696916,CDS,-,MXAN_RS38925,NC_008095.1
5'MXAN_RS38925,7696917,7697148,5'UTR,-,MXAN_RS38925,NC_008095.1
5'MXAN_RS30205,7697149,7697381,5'UTR,+,MXAN_RS30205,NC_008095.1
MXAN_RS30205,7697382,7697678,CDS,+,MXAN_RS30205,NC_008095.1
3'MXAN_RS30205,7697679,7697718,3'UTR,+,MXAN_RS30205,NC_008095.1
5'MXAN_RS30210,7697719,7697847,5'UTR,+,MXAN_RS30210,NC_008095.1
MXAN_RS30210,7697848,7699032,CDS,+,MXAN_RS30210,NC_008095.1
MXAN_RS30215,7698941,7699735,CDS,+,MXAN_RS30215,NC_008095.1
3'MXAN_RS30215,7699736,7699775,3'UTR,+,MXAN_RS30215,NC_008095.1
5'MXAN_RS30220,7699776,7700012,5'UTR,+,MXAN_RS30220,NC_008095.1
MXAN_RS30220,7700013,7701593,CDS,+,MXAN_RS30220,NC_008095.1
3'MXAN_RS30220,7701594,7701613,3'UTR,+,MXAN_RS30220,NC_008095.1
3'MXAN_RS30225,7701614,7701634,3'UTR,-,MXAN_RS30225,NC_008095.1
MXAN_RS30225,7701635,7704787,CDS,-,MXAN_RS30225,NC_008095.1
MXAN_RS30230,7704788,7705576,CDS,-,MXAN_RS30230,NC_008095.1
5'MXAN_RS30230,7705577,7705717,5'UTR,-,MXAN_RS30230,NC_008095.1
3'MXAN_RS30235,7705718,7705757,3'UTR,-,MXAN_RS30235,NC_008095.1
MXAN_RS30235,7705758,7706018,CDS,-,MXAN_RS30235,NC_008095.1
5'MXAN_RS30235,7706019,7706087,5'UTR,-,MXAN_RS30235,NC_008095.1
5'MXAN_RS30240,7706088,7706156,5'UTR,+,MXAN_RS30240,NC_008095.1
MXAN_RS30240,7706157,7706633,CDS,+,MXAN_RS30240,NC_008095.1
3'MXAN_RS30240,7706634,7706673,3'UTR,+,MXAN_RS30240,NC_008095.1
5'MXAN_RS30245,7706674,7706772,5'UTR,+,MXAN_RS30245,NC_008095.1
MXAN_RS30245,7706773,7707588,CDS,+,MXAN_RS30245,NC_008095.1
3'MXAN_RS30245,7707589,7707628,3'UTR,+,MXAN_RS30245,NC_008095.1
5'MXAN_RS30250,7707629,7707910,5'UTR,+,MXAN_RS30250,NC_008095.1
MXAN_RS30250,7707911,7710169,CDS,+,MXAN_RS30250,NC_008095.1
3'MXAN_RS30250,7710170,7710201,3'UTR,+,MXAN_RS30250,NC_008095.1
3'MXAN_RS30255,7710202,7710233,3'UTR,-,MXAN_RS30255,NC_008095.1
MXAN_RS30255,7710234,7710710,CDS,-,MXAN_RS30255,NC_008095.1
MXAN_RS30260,7710711,7710961,CDS,-,MXAN_RS30260,NC_008095.1
5'MXAN_RS30260,7710962,7711145,5'UTR,-,MXAN_RS30260,NC_008095.1
5'MXAN_RS30265,7711146,7711329,5'UTR,+,MXAN_RS30265,NC_008095.1
MXAN_RS30265,7711330,7715202,CDS,+,MXAN_RS30265,NC_008095.1
MXAN_RS30270,7715203,7716822,CDS,+,MXAN_RS30270,NC_008095.1
3'MXAN_RS30270,7716823,7716862,3'UTR,+,MXAN_RS30270,NC_008095.1
5'MXAN_RS30275,7716863,7716985,5'UTR,+,MXAN_RS30275,NC_008095.1
MXAN_RS30275,7716986,7719253,CDS,+,MXAN_RS30275,NC_008095.1
MXAN_RS30280,7719254,7720690,CDS,+,MXAN_RS30280,NC_008095.1
MXAN_RS30285,7720691,7722123,CDS,+,MXAN_RS30285,NC_008095.1
3'MXAN_RS30285,7722124,7722163,3'UTR,+,MXAN_RS30285,NC_008095.1
5'MXAN_RS30290,7722164,7722258,5'UTR,+,MXAN_RS30290,NC_008095.1
MXAN_RS30290,7722259,7722684,CDS,+,MXAN_RS30290,NC_008095.1
MXAN_RS30295,7722662,7723249,CDS,-,MXAN_RS30295,NC_008095.1
5'MXAN_RS30295,7723250,7723277,5'UTR,-,MXAN_RS30295,NC_008095.1
5'MXAN_RS30300,7723278,7723306,5'UTR,+,MXAN_RS30300,NC_008095.1
MXAN_RS30300,7723307,7723735,CDS,+,MXAN_RS30300,NC_008095.1
3'MXAN_RS30300,7723736,7723763,3'UTR,+,MXAN_RS30300,NC_008095.1
3'MXAN_RS30305,7723764,7723792,3'UTR,-,MXAN_RS30305,NC_008095.1
MXAN_RS30305,7723793,7725667,CDS,-,MXAN_RS30305,NC_008095.1
5'MXAN_RS30305,7725668,7726258,5'UTR,-,MXAN_RS30305,NC_008095.1
5'MXAN_RS30315,7726259,7726850,5'UTR,+,MXAN_RS30315,NC_008095.1
MXAN_RS30315,7726851,7727606,CDS,+,MXAN_RS30315,NC_008095.1
MXAN_RS30320,7727607,7728135,CDS,+,MXAN_RS30320,NC_008095.1
3'MXAN_RS30320,7728136,7728234,3'UTR,+,MXAN_RS30320,NC_008095.1
3'MXAN_RS30325,7728235,7728333,3'UTR,-,MXAN_RS30325,NC_008095.1
MXAN_RS30325,7728334,7728873,CDS,-,MXAN_RS30325,NC_008095.1
5'MXAN_RS30325,7728874,7728909,5'UTR,-,MXAN_RS30325,NC_008095.1
5'MXAN_RS30330,7728910,7728945,5'UTR,+,MXAN_RS30330,NC_008095.1
MXAN_RS30330,7728946,7730106,CDS,+,MXAN_RS30330,NC_008095.1
3'MXAN_RS30330,7730107,7730146,3'UTR,+,MXAN_RS30330,NC_008095.1
5'MXAN_RS30335,7730147,7730238,5'UTR,+,MXAN_RS30335,NC_008095.1
MXAN_RS30335,7730239,7730799,CDS,+,MXAN_RS30335,NC_008095.1
3'MXAN_RS30335,7730800,7730839,3'UTR,+,MXAN_RS30335,NC_008095.1
5'MXAN_RS30340,7730840,7730892,5'UTR,+,MXAN_RS30340,NC_008095.1
MXAN_RS30340,7730893,7732758,CDS,+,MXAN_RS30340,NC_008095.1
MXAN_RS30345,7732755,7734353,CDS,+,MXAN_RS30345,NC_008095.1
3'MXAN_RS30345,7734354,7734393,3'UTR,+,MXAN_RS30345,NC_008095.1
5'MXAN_RS30350,7734394,7734531,5'UTR,+,MXAN_RS30350,NC_008095.1
MXAN_RS30350,7734532,7735815,CDS,+,MXAN_RS30350,NC_008095.1
MXAN_RS30355,7735816,7736243,CDS,-,MXAN_RS30355,NC_008095.1
5'MXAN_RS30355,7736244,7736433,5'UTR,-,MXAN_RS30355,NC_008095.1
5'MXAN_RS30360,7736434,7736624,5'UTR,+,MXAN_RS30360,NC_008095.1
MXAN_RS30360,7736625,7737953,CDS,+,MXAN_RS30360,NC_008095.1
3'MXAN_RS30360,7737954,7737993,3'UTR,+,MXAN_RS30360,NC_008095.1
5'MXAN_RS30365,7737994,7738246,5'UTR,+,MXAN_RS30365,NC_008095.1
MXAN_RS30365,7738247,7738565,CDS,+,MXAN_RS30365,NC_008095.1
MXAN_RS30370,7738566,7739801,CDS,-,MXAN_RS30370,NC_008095.1
5'MXAN_RS30370,7739802,7740094,5'UTR,-,MXAN_RS30370,NC_008095.1
5'MXAN_RS30375,7740095,7740387,5'UTR,+,MXAN_RS30375,NC_008095.1
MXAN_RS30375,7740388,7742247,CDS,+,MXAN_RS30375,NC_008095.1
MXAN_RS39395,7742248,7742979,pseudogene,-,MXAN_RS39395,NC_008095.1
MXAN_RS39395,7742261,7742979,CDS,-,MXAN_RS39395,NC_008095.1
5'MXAN_RS39395,7742980,7743153,5'UTR,-,MXAN_RS39395,NC_008095.1
3'MXAN_RS30390,7743154,7743193,3'UTR,-,MXAN_RS30390,NC_008095.1
MXAN_RS30390,7743194,7744933,CDS,-,MXAN_RS30390,NC_008095.1
5'MXAN_RS30390,7744934,7744957,5'UTR,-,MXAN_RS30390,NC_008095.1
5'MXAN_RS30395,7744958,7744981,5'UTR,+,MXAN_RS30395,NC_008095.1
